Unnamed: 0,combined_pvalue,adjusted_pvalue,genes
5372,27677,2.37399987877973e-05,0.0005737723680368,DUSP3
5373,27682,2.2444821556888403e-09,7.29626847678627e-08,MPP2
5374,27690,6.23323252320063e-05,0.0014498665038587,TMEM101
5376,27692,1.94454923250209e-05,0.0004720274338954,G6PC3
5377,27693,0.0003433893607336,0.0073482302050905,HDAC5
5381,27706,5.55e-17,3.0053560136053704e-15,RUNDC3A
5382,27707,0.0021649896496143,0.0421064581274001,SLC25A39
5383,27709,6.30731278317143e-08,1.86341940568651e-06,GRN
5385,27719,0.0023791864417347,0.0459948123058073,ADAM11
5387,27727,1.11022302462516e-16,5.3329264322189e-15,GFAP
5391,27734,6.64869070909901e-09,2.0946208269819e-07,PLCD3
5396,27771,5.55e-17,3.0053560136053704e-15,NSF
5401,27790,6.14804439136307e-06,0.0001568232255294,KPNB1
5403,27804,7.3200055004774e-05,0.0016917301175997,PNPO
5404,27807,5.55e-17,3.0053560136053704e-15,CDK5RAP3
5407,27840,5.97588645234737e-12,2.250854090586e-10,ATP5MC1
5410,27856,9.882290097351641e-09,3.07956105458358e-07,PHB
5414,27879,2.58385568185915e-06,6.79918927727035e-05,PDK2
5416,27883,0.0001547722934068,0.0034632509990057,PPP1R9B
5417,27888,5.55e-17,3.0053560136053704e-15,COL1A1
5421,27912,5.55e-17,3.0053560136053704e-15,ANKRD40
5422,27914,1.4528378500244798e-12,5.6102150691879597e-11,LUC7L3
5423,27918,5.55e-17,3.0053560136053704e-15,TOB1
5424,27922,3.95683485976406e-13,1.5674871281142198e-11,SPAG9
5425,27924,1.3074759053211e-09,4.31208524840191e-08,NME1
5427,27934,5.55e-17,3.0053560136053704e-15,CA10
5429,27943,2.2204460492503099e-16,1.00733054830801e-14,HLF
5430,27946,1.11022302462516e-16,5.3329264322189e-15,MMD
5431,27954,2.39057523554465e-07,6.79707817477303e-06,DGKE
5436,27978,6.99082902677617e-09,2.19901543080892e-07,DYNLL2
5440,27994,1.11022302462516e-16,5.3329264322189e-15,SEPT4
5443,28001,5.55e-17,3.0053560136053704e-15,TRIM37
5445,28009,3.05870669440322e-05,0.0007331831521279,YPEL2
5446,28014,5.55e-17,3.0053560136053704e-15,CLTC
5449,28025,5.55e-17,3.0053560136053704e-15,CA4
5453,28058,8.40272588866764e-05,0.0019295797298573,TANC2
5460,28079,0.0003744830846501,0.0079718274741605,PSMC5
5461,28093,5.55e-17,3.0053560136053704e-15,SNHG25
5462,28094,7.50128503581582e-05,0.0017316653454514,TEX2
5463,28098,5.55e-17,3.0053560136053704e-15,DDX5
5464,28113,1.11022302462516e-16,5.3329264322189e-15,PRKCA
5466,28123,8.64161929876595e-05,0.0019799841725799,PSMD12
5471,28142,1.5796253194366699e-12,6.08446657414802e-11,PRKAR1A
5474,28177,5.55e-17,3.0053560136053704e-15,SSTR2
5477,28194,5.55e-17,3.0053560136053704e-15,RPL38
5478,28196,5.55e-17,3.0053560136053704e-15,TTYH2
5479,28215,5.55e-17,3.0053560136053704e-15,SLC9A3R1
5481,28224,8.81112902764158e-05,0.0020143011234371,HID1
5483,28229,9.64513802159672e-10,3.20515221373285e-08,ATP5PD
5484,28232,1.50057744008336e-12,5.7872662414222397e-11,NT5C
5485,28233,2.85637664187988e-07,8.09892298951186e-06,JPT1
5490,28244,0.0008485061229567,0.0173567629522429,TMEM94
5491,28252,1.38128043758456e-06,3.71685099517402e-05,SAP30BP
5492,28257,5.55e-17,3.0053560136053704e-15,H3F3B
5496,28277,0.0003428735569106,0.0073397570122942,EXOC7
5497,28280,2.85634516039579e-10,9.7456717834299e-09,RNF157
5498,28281,1.61692320421736e-07,4.63828106335952e-06,UBALD2
5500,28285,0.0020296014322636,0.039624317016045,UBE2O
5501,28296,5.25901716619259e-08,1.56579839769506e-06,MXRA7
5503,28305,5.55e-17,3.0053560136053704e-15,MGAT5B
5504,28307,8.55124010615826e-05,0.0019614777549475,SEC14L1
5506,28318,3.02816363224601e-05,0.0007267151546103,TNRC6C
5507,28322,5.55e-17,3.0053560136053704e-15,SYNGR2
5508,28324,2.2204460492503099e-16,1.00733054830801e-14,AFMID
5509,28335,5.55e-17,3.0053560136053704e-15,CYTH1
5510,28337,3.21385140722441e-11,1.1585051319164102e-09,TIMP2
5511,28341,5.55e-17,3.0053560136053704e-15,LGALS3BP
5512,28342,2.76996914516658e-06,7.26841351659082e-05,CANT1
5513,28346,1.11022302462516e-16,5.3329264322189e-15,RBFOX3
5517,28369,5.55e-17,3.0053560136053704e-15,RNF213
5518,28374,2.53352894219461e-13,1.0101833398999e-11,NPTX1
5522,28385,8.881784197001249e-16,3.9503158757177104e-14,BAIAP2
5523,28386,5.55e-17,3.0053560136053704e-15,AATK
5525,28394,4.07153543879879e-07,1.14332079144992e-05,SLC38A10
5526,28407,8.90393980768067e-10,2.96367065518921e-08,ACTG1
5533,28426,3.52714945117683e-06,9.16883428135213e-05,P4HB
5540,28449,0.0001642801459156,0.0036666252130486,RAC3
5541,28450,5.91519389026018e-10,1.98941132751834e-08,DCXR
5547,28472,5.55e-17,3.0053560136053704e-15,CYBC1
5550,28479,1.84082935720253e-05,0.0004479152653128,WDR45B
5551,28480,5.55e-17,3.0053560136053704e-15,RAB40B
5555,28518,5.55e-17,3.0053560136053704e-15,ADCYAP1
5557,28539,1.2084777623044798e-11,4.47745631420121e-10,MYL12A
5558,28541,7.27462978744597e-10,2.4385849928777e-08,MYL12B
5559,28547,5.55e-17,3.0053560136053704e-15,DLGAP1
5560,28564,0.0002922278150908,0.0063263636329833,EPB41L3
5564,28593,4.0395161945983e-05,0.0009566793077871,NDUFV2
5565,28596,0.0017599282521791,0.03468003287919,ANKRD12
5568,28607,0.000111832888077,0.0025329604049724,VAPA
5569,28612,6.64052257848269e-07,1.83691977177211e-05,APCDD1
5571,28629,5.55e-17,3.0053560136053704e-15,GNAL
5578,28662,5.55e-17,3.0053560136053704e-15,LDLRAD4
5583,28715,2.9885780516991603e-09,9.62826496571013e-08,RIOK3
5584,28717,5.55e-17,3.0053560136053704e-15,NPC1
5585,28727,2.19907558829391e-09,7.16006408740822e-08,OSBPL1A
5586,28741,2.2204460492503099e-16,1.00733054830801e-14,SS18
5587,28745,1.45600404954926e-07,4.19040989727008e-06,KCTD1
5588,28750,5.55e-17,3.0053560136053704e-15,AQP4
5590,28776,1.47075101565308e-05,0.0003613120335528,B4GALT6
5591,28799,1.19640332676418e-05,0.0002968916642562,NOL4
5594,28812,1.11022302462516e-16,5.3329264322189e-15,ZNF24
5597,28823,5.55e-17,3.0053560136053704e-15,SLC39A6
5598,28824,1.8821629264254e-05,0.0004577907746191,ELP2
5599,28828,5.6621374255883e-15,2.45069640462922e-13,TPGS2
5600,28832,1.11022302462516e-16,5.3329264322189e-15,CELF4
5602,28844,2.5989876917265097e-11,9.43527771931128e-10,RIT2
5603,28845,5.55e-17,3.0053560136053704e-15,SYT4
5604,28857,5.55e-17,3.0053560136053704e-15,ATP5F1A
5605,28862,0.0009017168910158,0.0183593761847853,ST8SIA5
5613,28894,1.53557688512551e-05,0.0003763317478832,RPL17
5614,28898,2.91042079325621e-10,9.924645424341671e-09,ACAA2
5617,28907,9.58089385605376e-10,3.18553184147203e-08,MAPK4
5619,28912,0.0015093615823269,0.0299739839165178,SMAD4
5621,28926,5.93527733405708e-07,1.64778693942275e-05,RAB27B
5623,28944,0.0005076004275738,0.0106756949633229,TXNL1
5624,28945,7.14563884551822e-06,0.0001812130519979,WDR7
5625,28951,2.2204460492503099e-16,1.00733054830801e-14,ST8SIA3
5626,28956,3.7074001646431e-08,1.11905895118849e-06,NARS
5629,28978,3.29621885342135e-10,1.12214873271639e-08,SEC11C
5630,28982,6.327027124442e-09,1.99533590872899e-07,LMAN1
5632,29010,5.55e-17,3.0053560136053704e-15,PHLPP1
5633,29013,1.11022302462516e-16,5.3329264322189e-15,KDSR
5634,29015,8.55870929683533e-13,3.3429337104029794e-11,VPS4B
5636,29055,7.0527921280927306e-09,2.21736750528519e-07,DOK6
5637,29071,5.55e-17,3.0053560136053704e-15,CBLN2
5639,29079,1.5543122344752201e-15,6.8140828070943e-14,CYB5A
5640,29083,2.2204460492503099e-16,1.00733054830801e-14,CNDP2
5641,29084,5.55e-17,3.0053560136053704e-15,CNDP1
5644,29118,1.11022302462516e-16,5.3329264322189e-15,MBP
5649,29170,6.66133814775094e-16,3.00640288920226e-14,NRSN2
5650,29172,1.19770828779231e-05,0.0002970951159969,RBCK1
5654,29188,5.54255040108309e-06,0.0001419473680296,SNPH
5655,29189,0.0022186700817725,0.0430957361777798,SDCBP2
5656,29193,5.55e-17,3.0053560136053704e-15,FKBP1A
5658,29203,3.28127069693096e-06,8.55509016194534e-05,SIRPA
5659,29210,0.0014161293639134,0.028195652185269,SNRPB
5666,29232,5.55e-17,3.0053560136053704e-15,LZTS3
5667,29233,3.0023539210333196e-11,1.08354160415169e-09,DDRGK1
5672,29244,3.5536276143943703e-09,1.13649802487613e-07,SPEF1
5673,29245,5.55e-17,3.0053560136053704e-15,CENPB
5675,29251,0.0008405863807747,0.0172005042951558,PANK2
5677,29260,2.7273983072007003e-10,9.336922921831941e-09,PRNP
5678,29264,5.55e-17,3.0053560136053704e-15,RASSF2
5680,29270,7.509215471657169e-11,2.6476483016545e-09,TMEM230
5681,29271,1.4814816040598099e-12,5.717219732022649e-11,PCNA
5682,29272,6.0798414258878e-05,0.0014152623445261,CDS2
5684,29283,5.55e-17,3.0053560136053704e-15,CHGB
5686,29301,5.55e-17,3.0053560136053704e-15,TMX4
5687,29303,5.55e-17,3.0053560136053704e-15,PLCB1
5688,29306,5.55e-17,3.0053560136053704e-15,LAMP5
5689,29307,0.0025476671042616,0.0490198060299471,PAK5
5690,29314,5.55e-17,3.0053560136053704e-15,SNAP25
5691,29315,0.0023824600270532,0.0460435638268277,MKKS
5692,29329,5.01154673315796e-13,1.9789076816035498e-11,BTBD3
5695,29356,4.44089209850063e-15,1.92347417286538e-13,PCSK2
5696,29358,5.55e-17,3.0053560136053704e-15,DSTN
5697,29359,5.55e-17,3.0053560136053704e-15,RRBP1
5704,29439,5.55e-17,3.0053560136053704e-15,NAPB
5705,29448,5.55e-17,3.0053560136053704e-15,CST3
5708,29466,9.28962989110715e-06,0.0002336495740416,ACSS1
5709,29470,2.57819405224957e-06,6.78846275170698e-05,ENTPD6
5713,29503,1.11022302462516e-15,4.91291994297623e-14,ID1
5717,29521,6.257702578338351e-09,1.97448996096647e-07,KIF3B
5721,29534,2.4935609133081e-13,9.948947737865579e-12,MAPRE1
5724,29552,3.25806956302799e-06,8.49821682778793e-05,NECAB3
5726,29563,2.42028619368284e-14,1.01596086486309e-12,RALY
5730,29571,3.42891879334672e-08,1.03909782067678e-06,MAP1LC3A
5732,29574,5.55e-17,3.0053560136053704e-15,TP53INP2
5734,29576,1.05130731486991e-06,2.85781454362623e-05,ACSS2
5743,29601,8.58977098778801e-05,0.0019688411555071,ROMO1
5744,29602,3.99550805108007e-06,0.0001033806598401,RBM39
5747,29606,5.55e-17,3.0053560136053704e-15,NORAD
5748,29610,0.0025084143881564,0.0483100748989403,EPB41L1
5749,29614,8.03096406487569e-07,2.20857938022995e-05,DLGAP4
5750,29616,5.55e-17,3.0053560136053704e-15,MYL9
5751,29619,3.89681931656227e-06,0.0001009551189313,RAB5IF
5752,29621,7.76045894212984e-14,3.17490805581449e-12,NDRG3
5753,29623,1.11022302462516e-15,4.91291994297623e-14,SOGA1
5754,29629,7.96954704229691e-06,0.0002015231984006,RPN2
5756,29633,0.0016895744918019,0.0333473337569216,BLCAP
5757,29634,1.27126309479308e-10,4.43885949159523e-09,NNAT
5758,29639,5.55e-17,3.0053560136053704e-15,VSTM2L
5760,29657,2.41558220264171e-05,0.0005835921011031,SLC32A1
5761,29659,4.54724213172497e-07,1.27165561401556e-05,PPP1R16B
5762,29669,4.2205575256915e-08,1.26522278673595e-06,MAFB
5767,29680,2.2204460492503099e-16,1.00733054830801e-14,PTPRT
5769,29698,0.0023551992272377,0.045559850175483,GDAP1L1
5771,29708,2.55351295663786e-14,1.06968582506716e-12,PKIG
5773,29716,5.55e-17,3.0053560136053704e-15,YWHAB
5774,29718,1.49681660388534e-06,4.01715417182698e-05,TOMM34
5775,29721,5.55e-17,3.0053560136053704e-15,KCNS1
5776,29730,5.55e-17,3.0053560136053704e-15,SDC4
5777,29735,1.4432899320127001e-15,6.359227022591961e-14,PIGT
5778,29737,1.35447209004269e-14,5.74073845350623e-13,WFDC2
5785,29767,5.55e-17,3.0053560136053704e-15,SLC12A5
5786,29771,5.55e-17,3.0053560136053704e-15,CDH22
5791,29800,5.55e-17,3.0053560136053704e-15,PREX1
5795,29808,1.11022302462516e-15,4.91291994297623e-14,ZFAS1
5796,29809,2.2204460492503099e-16,1.00733054830801e-14,KCNB1
5797,29811,1.79162323230564e-05,0.0004362889800779,B4GALT5
5799,29814,2.4526257310642e-06,6.46896218479257e-05,RNF114
5800,29819,5.55e-17,3.0053560136053704e-15,TMEM189
5806,29860,1.11022302462516e-16,5.3329264322189e-15,BCAS1
5808,29868,5.55e-17,3.0053560136053704e-15,CBLN4
5810,29875,3.87095688836325e-10,1.31270196737431e-08,RTF2
5811,29884,7.55395745954957e-13,2.956145053811e-11,BMP7
5813,29896,1.67403192419258e-08,5.16238082849678e-07,PMEPA1
5816,29908,9.72061539297187e-05,0.002212308102596,STX16
5817,29915,5.55e-17,3.0053560136053704e-15,GNAS
5819,29921,5.55e-17,3.0053560136053704e-15,ATP5F1E
5820,29928,4.66449706415517e-06,0.0001200814517099,PHACTR3
5821,29931,0.0007974534345558,0.0163506739314954,FAM217B
5825,29952,3.0738581684453e-06,8.03483723934009e-05,HRH3
5828,29959,5.55e-17,3.0053560136053704e-15,RPS21
5830,29984,5.55e-17,3.0053560136053704e-15,COL9A3
5831,29985,5.55e-17,3.0053560136053704e-15,TCFL5
5835,30001,1.11022302462516e-16,5.3329264322189e-15,NKAIN4
5838,30007,4.69092986676856e-10,1.58462565711728e-08,KCNQ2
5839,30010,5.55e-17,3.0053560136053704e-15,EEF1A2
5840,30012,5.55e-17,3.0053560136053704e-15,PPDPF
5841,30020,5.55e-17,3.0053560136053704e-15,STMN3
5846,30042,0.0014477003721753,0.0287774650617085,PRPF6
5848,30048,2.89596365029565e-05,0.0006960801196259,OPRL1
5849,30052,4.36163466677186e-06,0.0001125685560654,PCMTD2
5850,30059,5.55e-17,3.0053560136053704e-15,PLPP2
5851,30064,1.11022302462516e-16,5.3329264322189e-15,C2CD4C
5855,30073,7.86095867861825e-05,0.0018099201885659,BSG
5856,30074,1.4348123800189701e-09,4.71680375893694e-08,HCN2
5860,30086,1.3115741825942e-09,4.32327336447148e-08,PTBP1
5865,30100,5.55e-17,3.0053560136053704e-15,TMEM259
5866,30105,0.000539830279387,0.0113301980351927,POLR2E
5867,30106,8.881784197001249e-16,3.9503158757177104e-14,GPX4
5869,30109,4.236413664315821e-09,1.34922575743943e-07,CBARP
5870,30111,9.08162434143378e-14,3.69812208941669e-12,ATP5F1D
5872,30113,5.55e-17,3.0053560136053704e-15,CIRBP
5875,30120,5.55e-17,3.0053560136053704e-15,NDUFS7
5876,30123,5.55e-17,3.0053560136053704e-15,GAMT
5878,30125,5.55e-17,3.0053560136053704e-15,RPS15
5882,30138,5.55e-17,3.0053560136053704e-15,UQCR11
5884,30146,5.5885791550025504e-09,1.77065968850147e-07,KLF16
5885,30150,1.5335765990443e-10,5.3334922039285606e-09,ABHD17A
5886,30151,7.53735483693951e-07,2.07936885234341e-05,SCAMP4
5888,30155,0.0025819721455726,0.0496213965440665,BTBD2
5892,30166,5.55e-17,3.0053560136053704e-15,OAZ1
5895,30173,0.0022855204475653,0.0443099268196972,TIMM13
5897,30177,5.55e-17,3.0053560136053704e-15,GNG7
5898,30179,5.55e-17,3.0053560136053704e-15,DIRAS1
5900,30182,3.67661456834867e-12,1.39511536217432e-10,SGTA
5902,30193,8.881784197001249e-16,3.9503158757177104e-14,AC005944.1
5903,30194,1.11022302462516e-16,5.3329264322189e-15,AES
5906,30202,2.2204460492503099e-16,1.00733054830801e-14,CELF5
5908,30207,5.55e-17,3.0053560136053704e-15,DOHH
5911,30218,5.87085935421783e-13,2.31374881539937e-11,PIP5K1C
5913,30225,2.33927203230344e-06,6.17854317697869e-05,MATK
5914,30227,4.9737991503207e-14,2.05267357013709e-12,ATCAY
5921,30241,8.12115175108374e-09,2.54541508733313e-07,FSD1
5924,30251,0.0001955080991981,0.0043179780605619,UBXN6
5926,30260,5.30415984245636e-07,1.47591758837584e-05,SEMA6B
5929,30266,7.86737034186302e-07,2.16650830877001e-05,MIR7-3HG
5933,30283,5.55e-17,3.0053560136053704e-15,RPL36
5935,30285,1.71813563376588e-08,5.2930575090849e-07,HSD11B1L
5941,30314,0.0001221887778661,0.0027634283492339,ALKBH7
5944,30319,2.01752047068737e-07,5.75776293856676e-06,SLC25A23
5945,30323,5.55e-17,3.0053560136053704e-15,TUBB4A
5946,30329,5.55e-17,3.0053560136053704e-15,C3
5948,30343,0.0006125100214173,0.01275943417816,INSR
5950,30353,0.0013906271334767,0.0277149236346283,MCOLN1
5953,30357,0.0006866624149761,0.0142074819548642,XAB2
5955,30371,6.45506085472647e-07,1.78803965336553e-05,EVI5L
5956,30372,5.21804821573824e-14,2.14768559442687e-12,PRR36
5958,30378,5.55e-17,3.0053560136053704e-15,TGFBR3L
5960,30381,5.55e-17,3.0053560136053704e-15,CTXN1
5963,30388,5.55e-17,3.0053560136053704e-15,CERS4
5965,30392,0.0001011152088707,0.0022970060709488,NDUFA7
5966,30393,5.55e-17,3.0053560136053704e-15,RPS28
5968,30398,7.35374139004819e-06,0.0001863362066605,MARCH2
5969,30400,1.15672546505685e-05,0.0002878619284299,HNRNPM
5970,30440,1.32734813584889e-07,3.83817202801584e-06,UBL5
5971,30442,5.55e-17,3.0053560136053704e-15,PIN1
5972,30443,6.448108713641429e-11,2.28668088286018e-09,OLFM2
5975,30453,3.18001953658609e-08,9.67501307930453e-07,EIF3G
5978,30462,1.4033219031262e-13,5.67671349944781e-12,ICAM5
5979,30465,0.0006721341642745,0.0139351300959248,FDX2
5980,30471,0.0002958454795941,0.0063956385396245,CDC37
5981,30472,1.4441781104323998e-12,5.58029346773735e-11,PDE4A
5982,30473,0.0001481756456387,0.0033253613147914,KEAP1
5983,30477,1.11022302462516e-16,5.3329264322189e-15,CDKN2D
5984,30479,5.55e-17,3.0053560136053704e-15,SLC44A2
5988,30483,5.55e-17,3.0053560136053704e-15,DNM2
5992,30500,1.00145515236072e-05,0.0002510577231622,TMEM205
5993,30502,8.66171029273444e-05,0.0019838452798468,PLPPR2
5994,30508,5.55e-17,3.0053560136053704e-15,PRKCSH
5995,30509,2.33146835171283e-14,9.79349144188348e-13,ELAVL3
5998,30558,1.98193630396304e-08,6.07518848447417e-07,WDR83OS
6003,30571,5.15143483426073e-13,2.0328345858896298e-11,JUNB
6004,30572,5.55e-17,3.0053560136053704e-15,PRDX2
6005,30578,2.4381163754583197e-11,8.86176183171618e-10,MAST1
6006,30584,7.78198938818919e-05,0.001793761206871,FARSA
6007,30586,2.20576257259353e-08,6.74440065084228e-07,CALR
6009,30589,0.002024433763347,0.0395360307101047,GADD45GIP1
6010,30591,2.2204460492503099e-16,1.00733054830801e-14,NFIX
6012,30599,0.0024489702785761,0.047226786359018,STX10
6014,30602,5.55e-17,3.0053560136053704e-15,CACNA1A
6016,30610,1.25767485315009e-09,4.15231231155891e-08,NANOS3
6019,30623,8.09832255370679e-05,0.0018631703616181,SAMD1
6020,30624,0.0005119708346659,0.0107565304211428,PRKACA
6021,30628,5.60085311462899e-10,1.88680703813788e-08,ADGRL1
6022,30636,0.0001495150449892,0.0033517355708676,PKN1
6023,30638,2.67563748934663e-10,9.1699774452158e-09,GIPC1
6025,30640,6.994405055138491e-15,3.00608642574023e-13,TECR
6027,30651,0.0003058794093672,0.0065892946913175,SLC1A6
6028,30656,6.73762496816721e-06,0.0001712914087205,ILVBL
6030,30661,0.0003729291555614,0.0079419969744029,BRD4
6033,30684,2.88657986402541e-14,1.20673386503793e-12,TPM4
6040,30712,2.60443033806013e-09,8.42612076554156e-08,TMEM38A
6042,30720,5.55e-17,3.0053560136053704e-15,MYO9B
6047,30733,7.57172102794357e-14,3.0997634887272397e-12,ABHD8
6050,30741,5.55e-17,3.0053560136053704e-15,BST2
6051,30750,5.55e-17,3.0053560136053704e-15,SLC27A1
6052,30752,0.001938969804581,0.0379881041314115,PGLS
6053,30756,1.11022302462516e-16,5.3329264322189e-15,UNC13A
6055,30760,7.14762993236917e-07,1.97452171068825e-05,FCHO1
6056,30764,5.55e-17,3.0053560136053704e-15,RPL18A
6058,30767,0.0002971388816082,0.006419067887285,KCNN1
6059,30768,5.55e-17,3.0053560136053704e-15,ARRDC2
6060,30770,5.55e-17,3.0053560136053704e-15,MAST3
6062,30776,5.55e-17,3.0053560136053704e-15,RAB3A
6063,30782,5.55e-17,3.0053560136053704e-15,JUND
6064,30783,3.02230936098935e-05,0.000725594538678,LSM4
6065,30787,2.02948768901479e-13,8.123824598413459e-12,SSBP4
6067,30794,4.3359693613354006e-10,1.46633534146478e-08,KXD1
6068,30797,5.55e-17,3.0053560136053704e-15,UBA52
6069,30798,5.55e-17,3.0053560136053704e-15,CRLF1
6071,30800,5.55e-17,3.0053560136053704e-15,TMEM59L
6073,30804,0.0001462131848823,0.0032837262662547,UPF1
6074,30806,0.0006438040209235,0.0133749372505678,CERS1
6077,30813,4.8756424650076e-05,0.0011475988550813,SUGP2
6079,30819,2.08801437815431e-05,0.0005058502429205,BORCS8
6080,30822,7.9482168247047e-07,2.18778801197698e-05,NCAN
6081,30823,5.55e-17,3.0053560136053704e-15,HAPLN4
6083,30826,6.30406837842656e-12,2.37154878107908e-10,MAU2
6084,30830,2.14110918217436e-06,5.67911193420666e-05,NDUFA13
6085,30832,5.55e-17,3.0053560136053704e-15,YJEFN3
6088,30935,1.11022302462516e-14,4.72186194519382e-13,UQCRFS1
6089,30941,5.55e-17,3.0053560136053704e-15,VSTM2B
6092,30946,7.64288785675138e-05,0.0017630251572378,URI1
6093,30949,5.55e-17,3.0053560136053704e-15,ZNF536
6094,30971,0.0005599745502684,0.01172486812765,PDCD5
6095,30986,0.0021972449093549,0.0427066603830354,LRP3
6098,31001,1.0623952828581202e-09,3.5208677654899e-08,LSM14A
6099,31004,5.55e-17,3.0053560136053704e-15,GPI
6103,31030,5.55e-17,3.0053560136053704e-15,SCN1B
6104,31034,5.55e-17,3.0053560136053704e-15,FXYD3
6105,31035,2.4959103139599e-05,0.0006020489764958,LGI4
6106,31036,0.0002098472336227,0.0046163588916578,FXYD1
6107,31037,5.55e-17,3.0053560136053704e-15,FXYD7
6109,31044,1.11022302462516e-16,5.3329264322189e-15,MAG
6111,31065,1.38952898098843e-06,3.73740468900018e-05,RBM42
6112,31067,2.31148433726958e-13,9.234520457042849e-12,COX6B1
6113,31075,0.0009582048404683,0.0194255436842448,PSENEN
6114,31083,0.0020717810235344,0.0403962882082343,ARHGAP33
6115,31087,5.55e-17,3.0053560136053704e-15,APLP1
6116,31090,5.55e-17,3.0053560136053704e-15,TYROBP
6120,31098,7.771561172376101e-16,3.49716152884304e-14,CLIP3
6121,31102,3.66228095738386e-07,1.03123571376013e-05,POLR2I
6122,31103,5.55e-17,3.0053560136053704e-15,TBCB
6123,31104,1.83546469245677e-06,4.89171963614823e-05,CAPNS1
6124,31106,5.55e-17,3.0053560136053704e-15,COX7A1
6125,31108,1.171610748818e-05,0.0002912112788272,ZNF146
6128,31164,8.26576403012425e-05,0.0018988401472772,DPF1
6129,31165,3.52051721108637e-13,1.3964478554806898e-11,SPINT2
6130,31166,1.11022302462516e-16,5.3329264322189e-15,PPP1R14A
6135,31185,1.6004665015501e-07,4.59322501235554e-06,ACTN4
6136,31192,2.63822425785598e-05,0.0006353761323075,ECH1
6138,31198,5.55e-17,3.0053560136053704e-15,SIRT2
6140,31219,7.638707222312751e-09,2.39911353483136e-07,SAMD4B
6143,31224,5.55e-17,3.0053560136053704e-15,RPS16
6147,31231,0.0007831939021892,0.0160852274352218,EID2
6149,31240,0.0002925117815253,0.0063302735116973,FBL
6152,31248,5.55e-17,3.0053560136053704e-15,TTC9B
6154,31252,5.55e-17,3.0053560136053704e-15,PLD3
6155,31259,1.33543388685098e-05,0.0003293906144502,BLVRB
6156,31260,3.1641356201817e-14,1.32096260552661e-12,SPTBN4
6160,31284,0.0007396102011481,0.0152463465952061,HNRNPUL1
6163,31311,5.55e-17,3.0053560136053704e-15,RPS19
6164,31315,4.68730539682216e-06,0.0001206179216705,RABAC1
6165,31317,5.55e-17,3.0053560136053704e-15,ATP1A3
6171,31330,9.85522048968512e-07,2.68733705659525e-05,TMEM145
6172,31331,7.09062777015657e-06,0.0001799670148205,MEGF8
6173,31334,5.55e-17,3.0053560136053704e-15,LIPE
6174,31364,0.0006468212159465,0.0134330623796299,IRGQ
6176,31368,5.55e-17,3.0053560136053704e-15,CADM4
6179,31415,0.000277997192261,0.0060289442067942,TOMM40
6180,31416,5.55e-17,3.0053560136053704e-15,APOE
6181,31417,5.55e-17,3.0053560136053704e-15,APOC1
6187,31449,5.55e-17,3.0053560136053704e-15,EML2
6194,31485,5.20493260052213e-05,0.0012222866564943,PNMA8C
6195,31486,5.55e-17,3.0053560136053704e-15,PNMA8A
6196,31488,5.55e-17,3.0053560136053704e-15,PNMA8B
6197,31490,5.55e-17,3.0053560136053704e-15,CALM3
6198,31494,1.49756895773123e-09,4.91909944055009e-08,DACT3
6200,31502,2.2204460492503099e-16,1.00733054830801e-14,AP2S1
6202,31505,5.55e-17,3.0053560136053704e-15,TMEM160
6205,31514,0.0003236250886262,0.0069471385181782,MEIS3
6206,31515,6.2172489379008806e-15,2.67959850288832e-13,SLC8A2
6207,31518,1.11022302462516e-16,5.3329264322189e-15,NAPA
6208,31525,5.55e-17,3.0053560136053704e-15,NOP53
6209,31527,5.55e-17,3.0053560136053704e-15,SELENOW
6210,31535,5.55e-17,3.0053560136053704e-15,PLA2G4C
6212,31556,4.64752172963934e-05,0.0010964334801372,CYTH2
6213,31557,1.65316672164906e-05,0.0004036962077561,LMTK3
6214,31562,5.55e-17,3.0053560136053704e-15,RPL18
6216,31565,3.2507578850982104e-09,1.0423577625727e-07,DBP
6217,31566,5.55e-17,3.0053560136053704e-15,CA11
6219,31584,1.11022302462516e-16,5.3329264322189e-15,FTL
6221,31601,1.5543122344752201e-15,6.8140828070943e-14,SNRNP70
6223,31604,6.92910351918208e-06,0.0001759402860631,PPFIA3
6224,31617,5.55e-17,3.0053560136053704e-15,SLC17A7
6226,31622,5.55e-17,3.0053560136053704e-15,RPL13A
6227,31623,5.55e-17,3.0053560136053704e-15,RPS11
6228,31624,5.55e-17,3.0053560136053704e-15,FCGRT
6229,31626,2.28305402805162e-07,6.49438015472256e-06,NOSIP
6235,31639,0.0001750147463935,0.0038892062712299,AP2A1
6237,31644,3.08694730619674e-05,0.0007393737636347,PTOV1
6238,31648,0.0006549170419419,0.0135873726313941,AKT1S1
6242,31670,0.0004245022863474,0.0089794541158928,FAM71E1
6243,31671,1.11022302462516e-16,5.3329264322189e-15,EMC10
6244,31674,5.55e-17,3.0053560136053704e-15,JOSD2
6246,31676,0.0004077661040663,0.008644286005652,LRRC4B
6248,31695,5.55e-17,3.0053560136053704e-15,KLK6
6249,31720,8.881784197001249e-16,3.9503158757177104e-14,ETFB
6250,31763,5.55e-17,3.0053560136053704e-15,PPP2R1A
6252,31818,5.55e-17,3.0053560136053704e-15,PRKCG
6255,31825,2.2204460492503099e-16,1.00733054830801e-14,NDUFA3
